,X,Date,Cloud,Disc,Humidity,MaxTemp,MinTemp,Pressure,Rain,WindDir,WindSpeed,Failure.Rate,Temp,Total_Failures,Water_Failures,Heat_Failures,NA_Failures,Ferrule_Failures,Excessive Heat,PLIC Joint Failures,,
1607,1607,5/25/2020,15,Patchy rain possible,48,35,29,1006,0.2,ESE,13,1,33.7,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1608,1608,5/26/2020,4,Partly cloudy,50,35,30,1007,0,S,17,1,34.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1609,1609,5/27/2020,1,Partly cloudy,54,34,29,1006,0,SW,12,5,33.9,0.277777777777778,0,0.277777777777778,0.111111111111111,0,0,0.277777777777778,,
1610,1610,5/28/2020,8,Sunny,47,37,31,1004,0,S,12,4,34.8,0.222222222222222,0,0.222222222222222,0,0,0,0.222222222222222,,
1611,1611,5/29/2020,0,Sunny,43,37,30,1002,0,SW,14,1,35.4,0.055555555555556,0,0.055555555555556,0.166666666666667,0,0,0.055555555555556,,
1612,1612,5/30/2020,0,Sunny,48,36,30,1002,0,SW,14,4,36.6,0.222222222222222,0.055555555555556,0.166666666666667,0,0,0.055555555555556,0.111111111111111,,
1613,1613,5/31/2020,0,Sunny,51,36,30,1004,0,S,16,3,35.9,0.166666666666667,0,0.111111111111111,0,0.055555555555556,0,0.111111111111111,,
1614,1614,6/1/2020,0,Partly cloudy,51,36,29,1004,0,SW,18,2,36.2,0.111111111111111,0,0.111111111111111,0.055555555555556,0,0,0.111111111111111,,
1615,1615,6/2/2020,0,Sunny,52,35,31,1002,0,SW,14,2,36.5,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0,0.055555555555556,,
1616,1616,6/3/2020,2,Partly cloudy,55,35,31,1001,0,WSW,16,0,35.6,0,0,0,0,0,0,0,,
1617,1617,6/4/2020,6,Partly cloudy,55,36,32,1000,0,SW,15,3,34.6,0.166666666666667,0.055555555555556,0.111111111111111,0.055555555555556,0,0,0.111111111111111,,
1618,1618,6/5/2020,3,Partly cloudy,52,37,32,999,0,WSW,12,1,35.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1619,1619,6/6/2020,1,Partly cloudy,47,38,34,999,0,W,10,1,35.1,0.055555555555556,0,0.055555555555556,0.111111111111111,0,0,0.055555555555556,,
1620,1620,6/7/2020,0,Sunny,52,37,31,997,0,WSW,12,0,34.3,0,0,0,0,0,0,0,,
1621,1621,6/8/2020,3,Partly cloudy,54,36,30,999,0,W,11,2,34.4,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1622,1622,6/9/2020,3,Partly cloudy,60,37,31,1001,0,S,13,1,35.5,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1623,1623,6/10/2020,1,Sunny,57,38,32,1001,0,W,13,3,36.6,0.166666666666667,0,0.166666666666667,0,0,0,0.166666666666667,,
1624,1624,6/11/2020,0,Sunny,52,37,30,999,0,WSW,11,3,36.6,0.166666666666667,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0.055555555555556,,
1625,1625,6/12/2020,0,Sunny,48,37,33,998,0,WSW,10,1,34.7,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1626,1626,6/13/2020,0,Sunny,57,36,31,997,0,WSW,15,0,34.8,0,0,0,0.055555555555556,0,0,0,,
1627,1627,6/14/2020,0,Sunny,57,37,32,999,0,WSW,11,2,35.3,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
1628,1628,6/15/2020,0,Sunny,53,37,32,999,0,WSW,13,2,34.7,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1629,1629,6/16/2020,0,Sunny,55,38,32,996,0,WSW,16,4,34.9,0.222222222222222,0.111111111111111,0.055555555555556,0.055555555555556,0.055555555555556,0,0.055555555555556,,
1630,1630,6/17/2020,0,Sunny,57,38,31,995,0,WSW,13,4,34.5,0.222222222222222,0.166666666666667,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
1631,1631,6/18/2020,1,Partly cloudy,61,39,31,996,0,SW,14,0,34.4,0,0,0,0.055555555555556,0,0,0,,
1632,1632,6/19/2020,4,Partly cloudy,62,36,30,998,0,SW,12,1,34.9,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
1633,1633,6/20/2020,1,Partly cloudy,66,35,29,998,0,W,11,5,34.9,0.277777777777778,0.222222222222222,0.055555555555556,0,0,0,0.055555555555556,,
1634,1634,6/21/2020,1,Partly cloudy,63,36,30,997,0,W,12,3,33.9,0.166666666666667,0.055555555555556,0.111111111111111,0,0,0,0.111111111111111,,
1635,1635,6/22/2020,0,Sunny,58,36,31,996,0,W,20,1,33.3,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1636,1636,6/23/2020,0,Sunny,56,35,30,998,0,WSW,13,2,33.9,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
1637,1637,6/24/2020,2,Partly cloudy,59,36,31,999,0,SW,12,2,36.9,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0,0.055555555555556,,
1638,1638,6/25/2020,7,Partly cloudy,61,36,32,999,0,SW,16,1,36.6,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1639,1639,6/26/2020,1,Sunny,58,37,33,998,0,SSE,15,0,37.1,0,0,0,0,0,0,0,,
1640,1640,6/27/2020,0,Sunny,57,36,32,998,0,SW,17,1,36.5,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1641,1641,6/28/2020,1,Partly cloudy,61,37,29,998,0,SSW,14,1,35.9,0.055555555555556,0,0.055555555555556,0.111111111111111,0,0,0,,
1642,1642,6/29/2020,1,Sunny,58,36,32,996,0,SSW,12,2,35.3,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
1643,1643,6/30/2020,1,Partly cloudy,54,36,32,996,0,SSW,14,1,36.3,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1644,1644,7/1/2020,1,Partly cloudy,55,39,32,997,0,ENE,19,6,37.3,0.333333333333333,0.055555555555556,0.166666666666667,0,0.111111111111111,0,0.166666666666667,,
1645,1645,7/2/2020,4,Partly cloudy,55,38,32,997,0,SSE,18,3,38.3,0.166666666666667,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
1646,1646,7/3/2020,4,Partly cloudy,55,38,34,997,0,S,14,0,37.1,0,0,0,0,0,0,0,,
1647,1647,7/4/2020,2,Partly cloudy,58,37,32,995,0,WSW,14,1,36.6,0.055555555555556,0.055555555555556,0,0.222222222222222,0,0,0,,
1648,1648,7/5/2020,7,Partly cloudy,56,38,32,993,0,W,13,1,35.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1649,1649,7/6/2020,1,Partly cloudy,53,37,33,993,0,SW,11,2,37.4,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
1650,1650,7/7/2020,0,Sunny,48,37,33,995,0,S,9,1,36.1,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1651,1651,7/8/2020,0,Sunny,49,40,32,996,0,E,21,0,38.6,0,0,0,0,0,0,0,,
1652,1652,7/9/2020,1,Partly cloudy,53,38,33,997,0,SSW,17,4,37.8,0.222222222222222,0.166666666666667,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
1653,1653,7/10/2020,7,Partly cloudy,54,39,33,996,0,SW,16,2,38.7,0.111111111111111,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,,
1654,1654,7/11/2020,4,Partly cloudy,46,38,33,995,0,WSW,14,7,38.3,0.388888888888889,0.111111111111111,0.277777777777778,0.222222222222222,0,0.055555555555556,0.222222222222222,,
1655,1655,7/12/2020,3,Partly cloudy,40,42,34,994,0,ENE,14,2,39,0.111111111111111,0,0.111111111111111,0,0,0.055555555555556,0.055555555555556,,
1656,1656,7/13/2020,2,Partly cloudy,40,40,29,995,0,S,16,4,39.8,0.222222222222222,0.111111111111111,0.111111111111111,0,0,0,0.111111111111111,,
1657,1657,7/14/2020,11,Partly cloudy,55,38,30,997,0,WSW,11,8,38.8,0.444444444444444,0.166666666666667,0.277777777777778,0,0,0,0.277777777777778,,
1658,1658,7/15/2020,0,Sunny,59,38,29,996,0,WSW,10,1,38.3,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1659,1659,7/16/2020,1,Partly cloudy,55,39,32,995,0,SE,17,6,39.4,0.333333333333333,0.166666666666667,0.166666666666667,0.055555555555556,0,0,0,,
1660,1660,7/17/2020,4,Partly cloudy,53,40,34,995,0,S,15,7,39.3,0.388888888888889,0.055555555555556,0.333333333333333,0,0,0,0.333333333333333,,
1661,1661,7/18/2020,23,Partly cloudy,53,40,34,996,0,SW,15,3,38.4,0.166666666666667,0.055555555555556,0.111111111111111,0,0,0,0.111111111111111,,
1662,1662,7/19/2020,9,Partly cloudy,49,39,35,998,0,ENE,18,4,39.9,0.222222222222222,0,0.222222222222222,0,0,0.055555555555556,0.166666666666667,,
1663,1663,7/20/2020,1,Partly cloudy,55,38,34,997,0,SW,17,2,36.8,0.111111111111111,0,0.111111111111111,0,0,0.055555555555556,0.055555555555556,,
1664,1664,7/21/2020,0,Sunny,51,39,33,995,0,S,13,6,37.9,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,,
1665,1665,7/22/2020,0,Sunny,43,40,33,997,0,E,21,2,35.8,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0,0.055555555555556,,
1666,1666,7/23/2020,0,Sunny,63,36,31,999,0,SSE,21,4,34.2,0.222222222222222,0.111111111111111,0,0,0.111111111111111,0,0,,
1667,1667,7/24/2020,1,Partly cloudy,56,38,30,1000,0,SE,19,2,34.8,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1668,1668,7/25/2020,4,Partly cloudy,55,38,33,1001,0,SE,19,1,36.4,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0,,
1669,1669,7/26/2020,4,Partly cloudy,56,37,32,1002,0,SSW,15,1,37,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0,,
1670,1670,7/27/2020,4,Partly cloudy,58,37,33,1001,0,SSW,15,0,37.3,0,0,0,0,0,0,0,,
1671,1671,7/28/2020,3,Partly cloudy,55,36,33,1001,0,SW,15,0,37.9,0,0,0,0,0,0,0,,
1672,1672,7/29/2020,0,Partly cloudy,57,37,31,999,0,SSW,13,1,37.8,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1673,1673,7/30/2020,0,Sunny,54,37,33,997,0,SW,10,1,37.3,0.055555555555556,0,0.055555555555556,0,0,0.055555555555556,0,,
1674,1674,7/31/2020,0,Sunny,48,40,33,996,0,SSE,17,0,39.5,0,0,0,0,0,0,0,,
1675,1675,8/1/2020,1,Partly cloudy,46,41,34,997,0,ESE,17,1,38.8,0.055555555555556,0,0,0,0.055555555555556,0,0,,
1676,1676,8/2/2020,2,Partly cloudy,49,40,34,997,0,SSE,17,3,38.1,0.166666666666667,0.111111111111111,0,0,0.055555555555556,0,0,,
1677,1677,8/3/2020,1,Partly cloudy,56,37,30,995,0,SSW,13,1,37,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1678,1678,8/4/2020,3,Partly cloudy,63,36,30,993,0,SW,10,0,35.9,0,0,0,0,0,0,0,,
1679,1679,8/5/2020,1,Sunny,66,36,32,993,0,WSW,11,0,35.6,0,0,0,0,0,0,0,,
1680,1680,8/6/2020,0,Sunny,53,40,33,994,0,SSW,14,2,36.7,0.111111111111111,0,0.111111111111111,0,0,0.055555555555556,0.055555555555556,,
1681,1681,8/7/2020,0,Partly cloudy,57,38,34,993,0,SSW,13,2,35.9,0.111111111111111,0,0.111111111111111,0,0,0.055555555555556,0.055555555555556,,
1682,1682,8/8/2020,3,Partly cloudy,66,36,31,994,0,WSW,16,1,35.8,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1683,1683,8/9/2020,25,Partly cloudy,60,36,31,995,0,SSW,8,0,36.4,0,0,0,0,0,0,0,,
1684,1684,8/10/2020,19,Partly cloudy,58,39,32,996,0,E,13,2,37.4,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1685,1685,8/11/2020,5,Partly cloudy,59,38,33,997,0,SE,16,0,37.8,0,0,0,0,0,0,0,,
1686,1686,8/12/2020,10,Partly cloudy,57,37,34,998,0,SSW,15,3,36.6,0.166666666666667,0.111111111111111,0.055555555555556,0,0,0,0.055555555555556,,
1687,1687,8/13/2020,19,Thundery outbreaks possible,69,36,29,996,0,WSW,13,1,35.3,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1688,1688,8/14/2020,7,Sunny,64,37,27,993,0,WSW,10,1,35.7,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
1689,1689,8/15/2020,1,Partly cloudy,67,37,32,993,0,WSW,13,2,37,0.111111111111111,0,0.111111111111111,0,0,0.055555555555556,0.055555555555556,,
1690,1690,8/16/2020,3,Partly cloudy,61,39,32,995,0,S,16,1,36.5,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1691,1691,8/17/2020,5,Partly cloudy,64,36,33,995,0,W,12,3,36,0.166666666666667,0.111111111111111,0.055555555555556,0,0,0,0.055555555555556,,
1692,1692,8/18/2020,4,Partly cloudy,63,36,31,995,0,SW,11,0,36.4,0,0,0,0,0,0,0,,
1693,1693,8/19/2020,4,Partly cloudy,61,38,33,996,0,SSW,14,3,37.9,0.166666666666667,0.166666666666667,0,0,0,0,0,,
1694,1694,8/20/2020,7,Partly cloudy,70,36,33,996,0,SSW,13,1,36.9,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1695,1695,8/21/2020,25,Partly cloudy,64,37,31,996,0,WSW,11,2,36.6,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1696,1696,8/22/2020,8,Partly cloudy,60,39,31,997,0,ESE,23,1,36.6,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1697,1697,8/23/2020,19,Partly cloudy,62,38,31,997,0,ENE,25,2,36.4,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1698,1698,8/24/2020,1,Partly cloudy,64,37,30,997,0,ESE,20,2,36.3,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0,0.055555555555556,,
1699,1699,8/25/2020,0,Sunny,66,37,30,999,0,S,18,3,35.2,0.166666666666667,0.111111111111111,0.055555555555556,0,0,0,0.055555555555556,,
1700,1700,8/26/2020,4,Partly cloudy,65,36,30,1000,0,ESE,20,2,35.4,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1701,1701,8/27/2020,10,Partly cloudy,54,38,31,999,0,ENE,20,3,37.7,0.166666666666667,0.055555555555556,0.055555555555556,0.055555555555556,0.055555555555556,0,0,,
1702,1702,8/28/2020,8,Partly cloudy,62,37,33,999,0,SW,14,2,37.3,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1703,1703,8/29/2020,13,Partly cloudy,52,38,34,999,0,SW,13,1,37.3,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1704,1704,8/30/2020,4,Partly cloudy,44,39,33,1000,0,E,11,1,37.6,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0,,
1705,1705,8/31/2020,0,Sunny,30,38,33,1001,0,ENE,16,0,38.5,0,0,0,0.055555555555556,0,0,0,,
1706,1706,9/1/2020,0,Sunny,32,38,33,1003,0,E,11,1,36.7,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
1707,1707,9/2/2020,0,Sunny,36,38,33,1006,0,SE,13,2,35.5,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1708,1708,9/3/2020,0,Sunny,40,37,31,1006,0,ESE,13,2,36,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1709,1709,9/4/2020,0,Sunny,40,38,30,1005,0,SE,15,0,36.3,0,0,0,0,0,0,0,,
1710,1710,9/5/2020,32,Overcast,39,38,32,1003,0,SE,13,0,36.6,0,0,0,0,0,0,0,,
1711,1711,9/6/2020,1,Partly cloudy,43,36,30,1004,0,SE,15,1,34.4,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1712,1712,9/7/2020,0,Sunny,52,37,29,1005,0,SSW,15,0,34.9,0,0,0,0.055555555555556,0,0,0,,
1713,1713,9/8/2020,0,Sunny,58,36,28,1005,0,SSW,12,1,34.4,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1714,1714,9/9/2020,0,Sunny,58,34,29,1004,0,SSW,9,2,33.7,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0,0.055555555555556,,
1715,1715,9/10/2020,0,Sunny,57,37,30,1002,0,SE,12,0,34.8,0,0,0,0,0,0,0,,
1716,1716,9/11/2020,0,Sunny,57,38,29,1001,0,ESE,11,1,34.7,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1717,1717,9/12/2020,0,Sunny,43,40,33,1003,0,E,10,0,37.7,0,0,0,0,0,0,0,,
1718,1718,9/13/2020,0,Sunny,35,39,33,1004,0,SSE,11,3,36.8,0.166666666666667,0.111111111111111,0,0,0.055555555555556,0,0,,
1719,1719,9/14/2020,4,Partly cloudy,34,37,31,1004,0,E,16,0,36.7,0,0,0,0.055555555555556,0,0,0,,
1720,1720,9/15/2020,0,Sunny,28,39,32,1004,0,ENE,16,0,35.6,0,0,0,0,0,0,0,,
1721,1721,9/16/2020,0,Sunny,35,38,32,1004,0,E,13,0,34.4,0,0,0,0.055555555555556,0,0,0,,
1722,1722,9/17/2020,0,Sunny,35,39,32,1006,0,SSE,16,2,33.7,0.111111111111111,0.111111111111111,0,0.055555555555556,0,0,0,,
1723,1723,9/18/2020,0,Sunny,43,38,28,1005,0,SW,12,1,34.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1724,1724,9/19/2020,0,Sunny,46,37,29,1003,0,S,12,0,33.9,0,0,0,0,0,0,0,,
1725,1725,9/20/2020,0,Sunny,52,36,29,1002,0,SSE,12,0,33.1,0,0,0,0,0,0,0,,
1726,1726,9/21/2020,0,Sunny,53,37,30,1002,0,SSW,12,1,33.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1727,1727,9/22/2020,0,Sunny,43,39,30,1003,0,ESE,12,2,33.8,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1728,1728,9/23/2020,0,Sunny,38,37,30,1003,0,ENE,14,0,34.6,0,0,0,0,0,0,0,,
1729,1729,9/24/2020,0,Sunny,33,38,31,1004,0,ESE,14,3,34.8,0.166666666666667,0.111111111111111,0.055555555555556,0,0,0,0.055555555555556,,
1730,1730,9/25/2020,0,Sunny,41,36,31,1004,0,SE,15,1,33.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1731,1731,9/26/2020,0,Sunny,49,36,30,1003,0,SE,11,2,32.6,0.111111111111111,0.111111111111111,0,0.055555555555556,0,0,0,,
1732,1732,9/27/2020,0,Sunny,53,36,29,1004,0,SSE,12,3,32.6,0.166666666666667,0.055555555555556,0.111111111111111,0.111111111111111,0,0,0,,
1733,1733,9/28/2020,0,Sunny,54,35,29,1005,0,SSE,11,1,32.6,0.055555555555556,0,0,0,0.055555555555556,0,0,,
1734,1734,9/29/2020,1,Partly cloudy,51,35,29,1005,0,SSE,12,0,33.1,0,0,0,0,0,0,0,,
1735,1735,9/30/2020,0,Partly cloudy,49,37,30,1005,0,E,18,0,34.2,0,0,0,0,0,0,0,,
1736,1736,10/1/2020,0,Sunny,41,35,31,1007,0,SSE,16,0,33.6,0,0,0,0,0,0,0,,
1737,1737,10/2/2020,0,Sunny,43,35,31,1008,0,SW,9,0,33.2,0,0,0,0,0,0,0,,
1738,1738,10/3/2020,0,Sunny,57,34,27,1008,0,SW,11,5,32.4,0.277777777777778,0.222222222222222,0.055555555555556,0,0,0,0.055555555555556,,
1739,1739,10/4/2020,1,Partly cloudy,59,34,27,1008,0,SW,10,1,32.8,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1740,1740,10/5/2020,0,Sunny,59,36,29,1008,0,SW,12,3,33.1,0.166666666666667,0.055555555555556,0.111111111111111,0,0,0.055555555555556,0.055555555555556,,
1741,1741,10/6/2020,0,Sunny,53,35,30,1007,0,SSW,12,0,32.9,0,0,0,0,0,0,0,,
1742,1742,10/7/2020,1,Partly cloudy,51,36,28,1008,0,S,12,0,33.4,0,0,0,0.111111111111111,0,0,0,,
1743,1743,10/8/2020,1,Sunny,61,34,29,1009,0,WSW,13,2,32.6,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0,0,,
1744,1744,10/9/2020,1,Partly cloudy,63,34,29,1008,0,WNW,12,0,32.7,0,0,0,0,0,0,0,,
1745,1745,10/10/2020,1,Sunny,57,33,30,1009,0,WNW,11,1,32.1,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1746,1746,10/11/2020,2,Partly cloudy,54,33,29,1009,0,W,14,1,32.1,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1747,1747,10/12/2020,4,Partly cloudy,48,34,29,1009,0,SE,13,2,32.9,0.111111111111111,0,0.055555555555556,0,0.055555555555556,0,0.055555555555556,,
1748,1748,10/13/2020,2,Partly cloudy,35,33,27,1009,0,ESE,16,0,31.8,0,0,0,0,0,0,0,,
1749,1749,10/14/2020,0,Sunny,34,33,27,1009,0,ENE,18,0,30.5,0,0,0,0,0,0,0,,
1750,1750,10/15/2020,0,Sunny,31,33,26,1009,0,NE,13,1,29.9,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1751,1751,10/16/2020,0,Sunny,32,33,27,1009,0,NE,12,1,30.1,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1752,1752,10/17/2020,0,Sunny,37,33,27,1009,0,E,13,0,30.1,0,0,0,0,0,0,0,,
1753,1753,10/18/2020,0,Sunny,40,33,26,1010,0,ENE,13,0,29.8,0,0,0,0,0,0,0,,
1754,1754,10/19/2020,0,Sunny,40,32,27,1010,0,SSW,12,1,29.7,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1755,1755,10/20/2020,0,Sunny,43,32,26,1009,0,SW,12,1,29.3,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1756,1756,10/21/2020,0,Sunny,41,33,25,1011,0,SW,12,1,29.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1757,1757,10/22/2020,0,Sunny,55,32,26,1010,0,SSW,10,3,29,0.166666666666667,0.111111111111111,0,0,0.055555555555556,0,0,,
1758,1758,10/23/2020,0,Sunny,55,32,25,1010,0,S,10,0,28.4,0,0,0,0,0,0,0,,
1759,1759,10/24/2020,0,Sunny,39,33,26,1011,0,NE,14,1,29.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1760,1760,10/25/2020,0,Sunny,39,32,25,1013,0,SE,16,1,29.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1761,1761,10/26/2020,0,Sunny,49,31,25,1013,0,SSE,13,0,28.2,0,0,0,0,0,0,0,,
1762,1762,10/27/2020,0,Sunny,40,31,24,1012,0,SSE,10,0,27.7,0,0,0,0,0,0,0,,
1763,1763,10/28/2020,0,Sunny,51,30,24,1013,0,SSW,13,0,28.1,0,0,0,0,0,0,0,,
1764,1764,10/29/2020,0,Sunny,49,32,25,1013,0,NNE,12,0,27.9,0,0,0,0,0,0,0,,
1765,1765,10/30/2020,0,Sunny,52,31,24,1014,0,S,11,1,28.1,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1766,1766,10/31/2020,0,Sunny,58,31,24,1015,0,SE,11,0,27.7,0,0,0,0,0,0,0,,
1767,1767,11/1/2020,0,Sunny,54,30,24,1016,0,S,11,0,27.3,0,0,0,0,0,0,0,,
1768,1768,11/2/2020,0,Sunny,60,30,24,1016,0,SSW,10,1,27.6,0.055555555555556,0,0,0,0.055555555555556,0,0,,
1769,1769,11/3/2020,0,Sunny,59,31,26,1015,0,WNW,9,3,28,0.166666666666667,0.055555555555556,0.055555555555556,0,0.055555555555556,0.055555555555556,0,,
1770,1770,11/4/2020,0,Sunny,59,30,26,1013,0,W,9,0,27.7,0,0,0,0,0,0,0,,
1771,1771,11/5/2020,0,Sunny,59,29,24,1012,0,S,9,0,27.6,0,0,0,0,0,0,0,,
1772,1772,11/6/2020,0,Sunny,43,30,24,1014,0,SE,15,0,27.4,0,0,0,0,0,0,0,,
1773,1773,11/7/2020,5,Partly cloudy,55,29,23,1016,0,SSE,16,0,27.7,0,0,0,0,0,0,0,,
1774,1774,11/8/2020,11,Partly cloudy,62,30,24,1016,0,SE,13,1,27.8,0.055555555555556,0,0,0,0.055555555555556,0,0,,
1775,1775,11/9/2020,7,Partly cloudy,55,30,25,1017,0,S,12,0,28.3,0,0,0,0,0,0,0,,
1776,1776,11/10/2020,0,Partly cloudy,62,30,24,1014,0,SW,9,2,27.9,0.111111111111111,0.111111111111111,0,0,0,0,0,,
1777,1777,11/11/2020,0,Sunny,57,31,25,1013,0,SE,9,1,28.4,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1778,1778,11/12/2020,1,Partly cloudy,51,31,25,1016,0,SE,15,2,28.4,0.111111111111111,0,0,0,0.111111111111111,0,0,,
1779,1779,11/13/2020,3,Partly cloudy,55,30,25,1015,0,S,17,1,28.8,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1780,1780,11/14/2020,4,Partly cloudy,60,29,25,1014,0,WSW,11,1,27.9,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1781,1781,11/15/2020,12,Partly cloudy,58,29,25,1014,0.2,SE,13,1,26.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1782,1782,11/16/2020,2,Partly cloudy,65,27,22,1015,0,SSE,14,1,26.4,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1783,1783,11/17/2020,5,Partly cloudy,63,27,22,1015,0,SSW,9,0,26.7,0,0,0,0,0,0,0,,
1784,1784,11/18/2020,2,Partly cloudy,63,28,25,1013,0,W,19,0,26.8,0,0,0,0,0,0,0,,
1785,1785,11/19/2020,1,Sunny,54,27,24,1015,0,WSW,14,0,26.4,0,0,0,0,0,0,0,,
1786,1786,11/20/2020,3,Partly cloudy,58,29,23,1016,0,ENE,20,0,26.7,0,0,0,0,0,0,0,,
1787,1787,11/21/2020,4,Partly cloudy,54,28,23,1016,0,SSE,14,1,26.3,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1788,1788,11/22/2020,0,Sunny,53,28,22,1015,0,SW,14,0,26.4,0,0,0,0,0,0,0,,
1789,1789,11/23/2020,9,Partly cloudy,62,27,23,1014,0,WSW,21,1,25.5,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1790,1790,11/24/2020,21,Patchy rain possible,60,25,20,1013,0.4,W,25,0,24.8,0,0,0,0,0,0,0,,
1791,1791,11/25/2020,2,Partly cloudy,54,27,20,1015,0,E,15,1,24.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1792,1792,11/26/2020,8,Partly cloudy,57,28,22,1017,0,E,22,3,25,0.166666666666667,0.111111111111111,0.055555555555556,0,0,0,0.055555555555556,,
1793,1793,11/27/2020,8,Partly cloudy,52,27,22,1020,0,E,25,1,24.9,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
1794,1794,11/28/2020,26,Overcast,60,27,22,1020,0,E,21,0,24.6,0,0,0,0,0,0,0,,
1795,1795,11/29/2020,15,Partly cloudy,60,25,21,1017,0,SE,16,1,24.1,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1796,1796,11/30/2020,12,Partly cloudy,54,26,21,1016,0,S,10,1,24.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
1797,1797,12/1/2020,1,Sunny,60,27,22,1016,0,S,9,1,24.3,0.055555555555556,0.055555555555556,0,0,0,0,0,,
