Date,Failure.Rate,Temp,Cloud,Disc,Humidity,MaxTemp,MinTemp,Pressure,Rain,WindDir,WindSpeed,
9/10/2018,0.055555555555556,36.3,0,Sunny,48,40,33,1005,0,SSE,14,
9/11/2018,0.222222222222222,33.9,0,Sunny,49,37,31,1008,0,SSW,16,
9/12/2018,0.111111111111111,34.3,0,Sunny,54,37,32,1006,0,SW,13,
9/13/2018,0.111111111111111,33.4,0,Sunny,68,36,30,1003,0,WSW,10,
9/14/2018,0,34,0,Sunny,56,39,31,1003,0,ENE,10,
9/15/2018,0.111111111111111,37.4,0,Sunny,46,41,32,1004,0,SSE,13,
9/16/2018,0.166666666666667,37.5,0,Sunny,47,39,32,1004,0,SSE,14,
9/17/2018,0.166666666666667,36.2,0,Sunny,49,39,31,1004,0,SSE,15,
9/18/2018,0.388888888888889,36.3,0,Sunny,51,41,31,1005,0,SSE,15,
9/19/2018,0.055555555555556,35.5,0,Sunny,46,38,32,1006,0,SW,15,
9/20/2018,0.111111111111111,34.7,3,Sunny,44,38,32,1005,0,SSW,11,
9/21/2018,0.055555555555556,35.1,0,Sunny,51,40,31,1005,0,SE,12,
9/22/2018,0.111111111111111,35.3,1,Sunny,43,39,32,1006,0,SSW,11,
9/23/2018,0.166666666666667,36.5,0,Sunny,43,40,32,1008,0,SE,10,
9/24/2018,0,34.7,0,Sunny,49,38,32,1007,0,SSW,14,
9/25/2018,0.055555555555556,33.7,0,Sunny,61,37,30,1006,0,SW,19,
9/26/2018,0.111111111111111,33.3,0,Sunny,63,36,30,1006,0,SSW,11,
9/27/2018,0.055555555555556,35.4,0,Sunny,55,37,29,1007,0,NE,12,
9/28/2018,0.222222222222222,34.5,0,Sunny,47,38,30,1008,0,SSE,11,
9/29/2018,0.055555555555556,34.2,1,Sunny,46,37,31,1009,0,SE,15,
9/30/2018,0,33.5,0,Sunny,48,36,31,1010,0,SW,14,
10/1/2018,0.222222222222222,32.2,0,Sunny,63,35,29,1010,0,WSW,9,
10/2/2018,0.055555555555556,33,0,Sunny,54,36,29,1010,0,SSW,10,
10/3/2018,0.277777777777778,32.7,0,Sunny,55,37,30,1010,0,S,9,
10/4/2018,0.166666666666667,31.9,1,Sunny,62,35,30,1009,0,SSW,8,
10/5/2018,0,32.1,7,Sunny,59,35,30,1009,0,WSW,7,
10/6/2018,0.055555555555556,32.3,7,Sunny,57,36,29,1009,0,SE,7,
10/7/2018,0.166666666666667,34.4,4,Sunny,45,37,30,1010,0,SE,11,
10/8/2018,0.277777777777778,33.3,13,Partly cloudy,51,37,30,1010,0,SSW,12,
10/9/2018,0.166666666666667,32.3,2,Sunny,56,36,29,1009,0,SE,9,
10/10/2018,0.111111111111111,33.4,2,Sunny,39,38,30,1009,0,E,12,
10/11/2018,0.111111111111111,33.2,1,Sunny,40,38,30,1010,0,SE,13,
10/12/2018,0.055555555555556,32.8,0,Sunny,33,36,30,1011,0,E,10,
10/13/2018,0.111111111111111,31.7,0,Sunny,37,36,28,1012,0,SSE,13,
10/14/2018,0.166666666666667,31.8,0,Sunny,48,35,28,1013,0,S,13,
10/15/2018,0,31.4,0,Sunny,60,34,28,1013,0,SW,15,
10/16/2018,0.111111111111111,30.7,0,Sunny,66,33,28,1013,0.2,WSW,8,
10/17/2018,0.055555555555556,31.2,3,Sunny,56,34,28,1012,0.2,SE,10,
10/18/2018,0.055555555555556,31.3,8,Sunny,42,35,29,1011,0,SSW,10,
10/19/2018,0.055555555555556,30.9,27,Partly cloudy,49,33,29,1012,0,SSW,8,
10/20/2018,0.111111111111111,31.7,16,Partly cloudy,48,34,29,1013,0.1,SE,9,
10/21/2018,0.055555555555556,31.8,17,Partly cloudy,47,34,29,1014,0,SE,11,
10/22/2018,0.111111111111111,31.7,5,Sunny,54,34,29,1015,0,S,9,
10/23/2018,0.055555555555556,31.2,3,Sunny,61,33,29,1013,0,W,16,
10/24/2018,0.055555555555556,31.9,5,Sunny,57,34,30,1012,0,W,21,
10/25/2018,0.111111111111111,30.6,3,Sunny,57,33,29,1012,0,W,13,
10/26/2018,0,29.8,7,Sunny,55,32,27,1014,0,SSW,9,
10/27/2018,0.111111111111111,30.9,10,Sunny,62,34,27,1014,0,E,12,
10/28/2018,0.222222222222222,31,10,Sunny,59,33,28,1014,0,SSW,11,
10/29/2018,0.055555555555556,30.1,8,Sunny,58,32,28,1015,0.2,SW,7,
10/30/2018,0,28.4,9,Sunny,63,31,28,1014,0,WNW,10,
10/31/2018,0,28.1,36,Cloudy,50,29,26,1015,0,WSW,10,
11/1/2018,0.055555555555556,28.6,8,Sunny,50,31,25,1015,0,NE,13,
11/2/2018,0.111111111111111,29,6,Sunny,43,32,27,1015,0,ENE,22,
11/3/2018,0.166666666666667,28.3,10,Sunny,37,31,26,1016,0,ENE,22,
11/4/2018,0.111111111111111,27.4,17,Partly cloudy,34,31,25,1015,0,E,17,
11/5/2018,0,26.9,1,Sunny,38,32,24,1014,0,E,13,
11/6/2018,0.111111111111111,27.2,15,Cloudy,48,31,25,1014,0,SE,15,
11/7/2018,0.111111111111111,27.9,0,Sunny,49,32,25,1015,0,S,10,
11/8/2018,0.166666666666667,27.6,4,Sunny,54,30,26,1014,0,S,7,
11/9/2018,0.055555555555556,27.6,7,Sunny,60,30,25,1013,0,SW,6,
11/10/2018,0,28.3,7,Sunny,59,31,25,1013,0,SSW,11,
11/11/2018,0.277777777777778,27.9,11,Patchy rain possible,54,31,27,1014,1.8,SSE,9,
11/12/2018,0.222222222222222,28,13,Sunny,60,30,27,1014,0,SW,12,
11/13/2018,0.055555555555556,28.6,14,Sunny,59,31,27,1013,0,W,19,
11/14/2018,0.277777777777778,27.7,5,Sunny,56,30,27,1012,0,W,9,
11/15/2018,0.277777777777778,28.8,2,Sunny,53,33,26,1014,0,ENE,11,
11/16/2018,0.055555555555556,28.6,4,Sunny,49,32,26,1016,0,SSE,13,
11/17/2018,0.222222222222222,28.3,22,Partly cloudy,55,31,27,1015,0,SW,10,
11/18/2018,0.111111111111111,27.3,7,Sunny,65,29,26,1014,0,WNW,19,
11/19/2018,0.166666666666667,26.2,3,Sunny,63,28,25,1015,0,W,10,
11/20/2018,0.111111111111111,26.2,5,Sunny,61,29,24,1016,0,WSW,11,
11/21/2018,0,25.8,15,Patchy rain possible,64,26,25,1016,10.8,W,20,
11/22/2018,0.277777777777778,24.8,3,Sunny,56,27,23,1017,0,W,9,
11/23/2018,0.111111111111111,25.8,7,Sunny,55,29,23,1018,0,ESE,12,
11/24/2018,0.222222222222222,27.1,16,Cloudy,57,30,24,1018,0,E,12,
11/25/2018,0.055555555555556,26.2,22,Patchy rain possible,58,30,26,1016,0.9,E,17,
11/26/2018,0.166666666666667,23.5,19,Moderate or heavy rain shower,66,26,24,1015,7.7,SSW,13,
11/27/2018,0.166666666666667,24.5,11,Sunny,58,26,24,1017,0,WNW,18,
11/28/2018,0.166666666666667,23.7,14,Partly cloudy,56,26,23,1018,0,WNW,8,
11/29/2018,0,23.8,9,Sunny,54,27,24,1019,0,E,10,
11/30/2018,0.055555555555556,25.3,0,Sunny,47,29,24,1020,0,ENE,16,
12/1/2018,0,25.7,17,Partly cloudy,42,29,24,1017,0,NE,12,
12/2/2018,0.055555555555556,24.8,37,Cloudy,49,28,24,1014,0,WSW,9,
12/3/2018,0.055555555555556,24.6,3,Sunny,63,27,24,1014,0,WNW,8,
12/4/2018,0.055555555555556,24.8,0,Sunny,51,28,24,1016,0,E,8,
12/5/2018,0.055555555555556,24.6,77,Overcast,45,28,23,1016,0,S,8,
12/6/2018,0.055555555555556,24.5,6,Sunny,51,27,25,1013,0,S,6,
12/7/2018,0.055555555555556,25.4,4,Sunny,53,28,24,1013,0,SSW,9,
12/8/2018,0.111111111111111,24.2,4,Sunny,58,26,24,1015,0,WNW,14,
12/9/2018,0.111111111111111,24.7,5,Sunny,52,27,24,1015,0,W,22,
12/10/2018,0.222222222222222,26.2,6,Sunny,57,27,24,1015,0,WNW,20,
12/11/2018,0.055555555555556,25.4,17,Sunny,59,27,24,1015,0,W,22,
12/12/2018,0.111111111111111,23.6,0,Sunny,54,27,23,1018,0,W,8,
12/13/2018,0.111111111111111,22.6,0,Sunny,50,26,22,1020,0,SSW,8,
12/14/2018,0.055555555555556,23.3,0,Sunny,54,26,23,1020,0,ENE,9,
12/15/2018,0.055555555555556,24.2,7,Sunny,58,26,23,1020,0.4,ESE,13,
12/16/2018,0.055555555555556,24.1,4,Sunny,50,26,23,1022,0.1,NE,16,
12/17/2018,0.166666666666667,23.3,0,Sunny,45,27,22,1021,0,ENE,14,
12/18/2018,0,22.9,0,Sunny,48,25,22,1020,0,SW,9,
12/19/2018,0.111111111111111,22.9,1,Sunny,57,25,22,1019,0,W,9,
12/20/2018,0.111111111111111,22.9,0,Sunny,55,26,23,1018,0,ESE,7,
12/21/2018,0.111111111111111,22.7,3,Sunny,59,24,23,1016,0,W,9,
12/22/2018,0,22.3,4,Sunny,63,25,22,1015,0.2,W,17,
12/23/2018,0.055555555555556,22.1,11,Sunny,61,23,21,1017,0.1,W,19,
12/24/2018,0.055555555555556,21.4,2,Sunny,54,23,20,1019,0,WSW,10,
12/25/2018,0.055555555555556,20.3,0,Sunny,52,23,21,1019,0,W,12,
12/26/2018,0,21.2,3,Sunny,50,24,20,1020,0,E,8,
12/27/2018,0.166666666666667,21.7,0,Sunny,51,26,20,1019,0,SSE,8,
12/28/2018,0.111111111111111,21.6,1,Sunny,49,24,22,1016,0,SSW,7,
12/29/2018,0.166666666666667,21.9,6,Sunny,49,24,20,1017,0,SW,8,
12/30/2018,0.055555555555556,22.2,3,Sunny,58,25,22,1018,0,SW,5,
12/31/2018,0.055555555555556,22.7,20,Partly cloudy,55,25,22,1019,0,SW,9,
1/1/2019,0,22.9,5,Sunny,54,25,22,1021,0,S,9,
1/2/2019,0.055555555555556,22.6,16,Partly cloudy,54,25,21,1020,0,SSW,6,
1/3/2019,0.111111111111111,23.2,5,Sunny,48,27,22,1020,0,S,7,
1/4/2019,0,22.8,10,Sunny,59,26,22,1019,0,SW,15,
1/5/2019,0,21.8,4,Sunny,60,25,21,1019,0,W,11,
1/6/2019,0,22.1,1,Partly cloudy,57,26,22,1018,0,SSE,8,
1/7/2019,0.111111111111111,23.3,2,Sunny,57,26,22,1017,0,S,10,
1/8/2019,0.166666666666667,23.5,0,Sunny,55,27,23,1018,0,SSW,8,
1/9/2019,0.055555555555556,23.8,0,Sunny,55,27,23,1017,0,S,9,
1/10/2019,0.111111111111111,22.3,3,Sunny,63,25,22,1017,0,SW,20,
1/11/2019,0,21.2,13,Partly cloudy,61,23,20,1017,0,W,25,
1/12/2019,0.111111111111111,20.7,7,Sunny,59,23,20,1017,0,WSW,11,
1/13/2019,0,22.1,19,Partly cloudy,56,25,20,1018,0,SSW,7,
1/14/2019,0.166666666666667,22.9,45,Overcast,55,26,21,1018,0,SE,14,
1/15/2019,0.111111111111111,23.7,7,Sunny,65,26,21,1019,0,S,12,
1/16/2019,0,23.5,5,Sunny,58,26,22,1016,0,S,7,
1/17/2019,0,24.4,6,Sunny,52,28,23,1014,0,SSW,14,
1/18/2019,0.111111111111111,21.3,3,Sunny,61,22,20,1016,0,W,24,
1/19/2019,0.333333333333333,19.6,20,Partly cloudy,64,20,19,1016,0,W,25,
1/20/2019,0.222222222222222,20.1,0,Sunny,58,21,18,1018,0,WNW,31,
1/21/2019,0.055555555555556,19.1,4,Sunny,47,22,19,1018,0,W,12,
1/22/2019,0.055555555555556,18.9,2,Sunny,51,22,19,1016,0,W,15,
1/23/2019,0,20.1,1,Sunny,55,23,19,1017,0,W,15,
1/24/2019,0,20.9,8,Sunny,54,24,19,1019,0,SSW,8,
1/25/2019,0.111111111111111,21.9,15,Sunny,55,25,20,1019,0,SSE,8,
1/26/2019,0.055555555555556,23.3,8,Sunny,49,26,21,1019,0,SSW,12,
1/27/2019,0.111111111111111,23.8,5,Sunny,47,26,22,1020,0,SW,8,
1/28/2019,0.166666666666667,24.5,21,Overcast,47,29,22,1020,0,SE,12,
1/29/2019,0,24.2,20,Partly cloudy,58,26,22,1019,0.2,S,19,
1/30/2019,0.111111111111111,22.2,16,Partly cloudy,65,24,22,1017,0,SW,16,
1/31/2019,0,21.3,7,Partly cloudy,59,24,21,1017,0,W,17,
2/1/2019,0.055555555555556,21.7,3,Partly cloudy,64,24,22,1016,0,WSW,12,
2/2/2019,0.055555555555556,23,12,Partly cloudy,60,26,21,1016,0,S,9,
2/3/2019,0.111111111111111,22.4,20,Thundery outbreaks possible,59,27,22,1015,1.2,S,20,
2/4/2019,0.055555555555556,21.1,16,Patchy rain possible,61,23,21,1018,3.8,W,20,
2/5/2019,0,19.7,0,Sunny,52,22,19,1021,0,W,15,
2/6/2019,0,19.9,1,Sunny,46,22,19,1021,0,ENE,18,
2/7/2019,0,19.8,1,Sunny,34,22,19,1021,0,SSW,9,
2/8/2019,0.055555555555556,20.1,3,Sunny,40,23,18,1020,0,WSW,7,
2/9/2019,0.055555555555556,21.4,9,Sunny,47,25,19,1018,0,SW,8,
2/10/2019,0.111111111111111,22.4,8,Sunny,53,24,20,1017,0,NE,17,
2/11/2019,0.055555555555556,23.4,12,Sunny,63,26,21,1014,0,E,17,
2/12/2019,0.111111111111111,21.2,24,Light rain shower,64,22,20,1014,2.4,SW,35,
2/13/2019,0.111111111111111,21.1,0,Sunny,54,22,19,1019,0,WNW,21,
2/14/2019,0.055555555555556,20.7,3,Sunny,48,23,20,1019,0,SSW,9,
2/15/2019,0,22.5,27,Partly cloudy,48,25,20,1018,0,E,12,
2/16/2019,0.333333333333333,24.4,43,Patchy rain possible,54,27,22,1016,0.3,ESE,14,
2/17/2019,0.055555555555556,22.8,30,Patchy rain possible,66,25,22,1014,3.3,S,14,
2/18/2019,0,20.7,7,Sunny,56,22,20,1013,0,W,25,
2/19/2019,0.055555555555556,20.9,21,Partly cloudy,57,22,20,1010,0,WSW,17,
2/20/2019,0.055555555555556,20.6,2,Sunny,54,21,20,1015,0,WNW,30,
2/21/2019,0.055555555555556,19.8,13,Sunny,55,23,18,1020,0,WSW,11,
2/22/2019,0,20.7,33,Partly cloudy,57,22,19,1018,0,WSW,8,
2/23/2019,0,22.6,27,Patchy rain possible,65,25,20,1017,0.6,S,11,
2/24/2019,0,23.6,16,Partly cloudy,56,25,21,1015,0,SSW,7,
2/25/2019,0.055555555555556,22.4,7,Sunny,55,25,21,1014,0,WNW,25,
2/26/2019,0,21.3,0,Sunny,59,23,20,1014,0,WNW,26,
2/27/2019,0.111111111111111,21.4,15,Partly cloudy,57,25,19,1012,0,SW,14,
2/28/2019,0.111111111111111,24.3,52,Patchy rain possible,54,27,22,1009,1.4,ESE,15,
3/1/2019,0.111111111111111,23.7,33,Light rain shower,64,27,21,1004,8.7,SSE,32,
3/2/2019,0,19.3,2,Sunny,59,20,18,1010,0,WNW,41,
3/3/2019,0.055555555555556,19.9,16,Partly cloudy,62,20,18,1014,0.2,W,26,
3/4/2019,0,20.2,0,Sunny,56,22,19,1015,0,W,26,
3/5/2019,0.055555555555556,20.3,0,Sunny,56,23,18,1014,0,W,21,
3/6/2019,0,21.1,16,Partly cloudy,56,24,18,1013,0,S,12,
3/7/2019,0,22.2,6,Sunny,57,24,20,1012,0,WNW,19,
3/8/2019,0.166666666666667,20.5,1,Sunny,59,22,19,1015,0,W,17,
3/9/2019,0,19.8,1,Sunny,58,23,19,1016,0,W,22,
3/10/2019,0.055555555555556,20.7,2,Sunny,60,22,18,1016,0,W,27,
3/11/2019,0,19.4,0,Sunny,58,22,18,1016,0,W,17,
3/12/2019,0.055555555555556,20.1,0,Sunny,51,23,19,1017,0,W,25,
3/13/2019,0.055555555555556,20.2,2,Sunny,58,24,20,1018,0,W,13,
3/14/2019,0.111111111111111,23.5,6,Sunny,52,27,20,1016,0,SSE,11,
3/15/2019,0.055555555555556,22.1,30,Light rain shower,51,26,22,1016,5.6,ENE,15,
3/16/2019,0,25.1,11,Sunny,59,26,23,1015,0,ENE,16,
3/17/2019,0.055555555555556,25.2,19,Patchy light rain with thunder,63,27,24,1011,5.4,SE,14,
3/18/2019,0.055555555555556,22.3,0,Sunny,55,23,21,1015,0.7,W,31,
3/19/2019,0,21.6,0,Sunny,55,23,21,1015,0,W,32,
3/20/2019,0,20.6,12,Sunny,62,23,19,1013,0,WSW,19,
3/21/2019,0,22.8,5,Sunny,57,25,20,1013,0,SW,10,
3/22/2019,0.166666666666667,26.2,22,Partly cloudy,48,27,23,1014,0.1,SSE,9,
3/23/2019,0.166666666666667,26.5,18,Patchy light rain with thunder,58,28,22,1012,3.5,ENE,21,
3/24/2019,0.055555555555556,27.3,13,Patchy light rain with thunder,60,29,23,1010,7.6,E,22,
3/25/2019,0,27.8,20,Partly cloudy,59,29,24,1011,0.8,E,23,
3/26/2019,0.055555555555556,28.9,15,Partly cloudy,57,31,24,1011,0,SE,24,
3/27/2019,0.055555555555556,23.8,29,Patchy rain possible,69,27,23,1015,5.3,S,15,
3/28/2019,0.055555555555556,23.8,28,Light rain shower,65,27,22,1016,1.9,WNW,12,
3/29/2019,0,24.7,5,Sunny,51,27,23,1015,0,NW,8,
3/30/2019,0,25.7,9,Patchy rain possible,42,28,23,1013,2.3,SSW,8,
3/31/2019,0,30.2,7,Sunny,41,31,25,1012,0,SE,14,
4/1/2019,0.055555555555556,32.6,11,Partly cloudy,36,33,28,1010,0,SE,21,
4/2/2019,0.166666666666667,29.9,22,Cloudy,43,32,26,1010,0,SW,19,
4/3/2019,0.055555555555556,31.1,30,Patchy rain possible,46,31,26,1011,2,SSW,11,
4/4/2019,0.222222222222222,32.4,19,Partly cloudy,40,33,26,1011,0.1,SSE,12,
4/5/2019,0,32.2,18,Patchy rain possible,36,33,28,1011,1.2,ENE,11,
4/6/2019,0,33.1,5,Sunny,36,33,28,1011,0,SSW,9,
4/7/2019,0,33.4,5,Sunny,31,34,29,1009,0.1,S,10,
4/8/2019,0.111111111111111,29.4,11,Patchy rain possible,46,29,27,1007,4.9,SW,13,
4/9/2019,0,29.9,4,Sunny,53,31,27,1008,0,WSW,11,
4/10/2019,0.222222222222222,28.1,27,Patchy light drizzle,57,29,27,1011,1.1,WNW,11,
4/11/2019,0.055555555555556,27.5,23,Patchy rain possible,56,28,26,1011,0.6,WSW,12,
4/12/2019,0.055555555555556,28.1,15,Patchy rain possible,55,29,26,1009,1.9,SSE,8,
4/13/2019,0.166666666666667,26.1,27,Patchy light rain with thunder,58,30,25,1008,15.2,S,13,
4/14/2019,0,23.8,23,Moderate or heavy rain shower,62,26,22,1009,12.6,W,34,
4/15/2019,0,24.7,1,Sunny,57,27,24,1011,0,W,24,
4/16/2019,0.277777777777778,25.4,6,Sunny,52,28,23,1011,0,WSW,16,
4/17/2019,0,27.6,6,Sunny,43,29,24,1011,0,WSW,11,
4/18/2019,0.166666666666667,30,2,Sunny,36,32,27,1011,0,SSW,7,
4/19/2019,0,32,0,Sunny,37,34,28,1010,0,SSE,15,
4/20/2019,0.055555555555556,33.1,0,Sunny,35,34,29,1007,0,SSE,16,
4/21/2019,0.166666666666667,33.8,1,Sunny,39,35,30,1005,0,SSE,15,
4/22/2019,0.055555555555556,34.8,12,Partly cloudy,40,35,30,1006,0,S,17,
4/23/2019,0.277777777777778,26.7,5,Sunny,55,28,26,1010,0,WSW,21,
4/24/2019,0.222222222222222,24.8,1,Sunny,52,27,25,1013,0,W,29,
4/25/2019,0.055555555555556,24.1,0,Sunny,55,26,24,1014,0,W,26,
4/26/2019,0.055555555555556,24.3,3,Sunny,56,27,23,1013,0,W,17,
4/27/2019,0.055555555555556,25.9,16,Partly cloudy,53,28,24,1013,0,W,16,
4/28/2019,0.055555555555556,28,14,Partly cloudy,53,29,25,1012,0.2,WSW,16,
4/29/2019,0,28.5,2,Sunny,52,30,26,1011,0,WSW,21,
4/30/2019,0.111111111111111,28.5,1,Sunny,51,31,26,1010,0,W,23,
5/1/2019,0.055555555555556,27.6,0,Sunny,59,30,25,1008,0,W,20,
5/2/2019,0,28.1,0,Sunny,55,31,26,1007,0,WSW,14,
5/3/2019,0.055555555555556,29.6,0,Sunny,50,33,26,1007,0,WSW,12,
5/4/2019,0.055555555555556,31.3,5,Sunny,48,35,29,1009,0,WSW,9,
5/5/2019,0.333333333333333,32.8,6,Sunny,43,34,29,1010,0,WSW,14,
5/6/2019,0.111111111111111,31.3,1,Sunny,51,32,29,1009,0,WSW,14,
5/7/2019,0.277777777777778,29.9,0,Sunny,54,32,28,1006,0,SW,19,
5/8/2019,0.055555555555556,30.2,0,Sunny,48,33,28,1005,0,SW,14,
5/9/2019,0,32.2,6,Sunny,47,34,29,1005,0,WSW,10,
5/10/2019,0.111111111111111,33.4,4,Sunny,43,35,30,1006,0,SW,9,
5/11/2019,0.055555555555556,33.2,7,Sunny,48,35,30,1007,0,WSW,19,
5/12/2019,0.222222222222222,31.6,1,Sunny,48,35,30,1007,0,W,17,
5/13/2019,0,31.2,3,Sunny,51,33,29,1006,0,W,24,
5/14/2019,0.055555555555556,30.9,13,Cloudy,53,32,28,1005,0,WSW,23,
5/15/2019,0.166666666666667,32.3,0,Sunny,45,34,29,1005,0,WSW,13,
5/16/2019,0.055555555555556,32.5,1,Sunny,43,34,31,1005,0,SW,8,
5/17/2019,0.055555555555556,34.3,13,Partly cloudy,45,35,30,1006,0,SW,12,
5/18/2019,0.333333333333333,34.1,16,Sunny,45,34,31,1006,0,S,12,
5/19/2019,0.111111111111111,33.7,15,Patchy rain possible,43,34,31,1007,3.3,ENE,15,
5/20/2019,0.111111111111111,33.7,7,Patchy light rain with thunder,49,35,31,1007,2.1,S,19,
5/21/2019,0.111111111111111,30.7,5,Sunny,62,32,29,1009,0,W,14,
5/22/2019,0.111111111111111,31.3,24,Cloudy,58,33,29,1008,0,WSW,20,
5/23/2019,0.166666666666667,30.8,1,Sunny,55,33,29,1007,0,W,25,
5/24/2019,0,31.6,0,Sunny,51,34,29,1007,0,WSW,13,
5/25/2019,0.055555555555556,33.1,0,Sunny,45,35,31,1007,0,SSW,10,
5/26/2019,0.111111111111111,35.1,0,Sunny,40,38,32,1006,0,SSW,12,
5/27/2019,0,36.1,24,Partly cloudy,39,39,32,1005,0,SSE,16,
5/28/2019,0.166666666666667,36.8,14,Sunny,41,38,33,1004,0,SW,14,
5/29/2019,0.277777777777778,35.8,1,Sunny,44,38,33,1004,0.2,W,11,
5/30/2019,0.111111111111111,35.3,0,Sunny,43,38,33,1004,0,SW,11,
5/31/2019,0.055555555555556,34.2,0,Sunny,46,37,33,1003,0,WSW,13,
6/1/2019,0.222222222222222,34.5,15,Sunny,44,37,32,1003,0,WSW,16,
6/2/2019,0.166666666666667,34.1,18,Sunny,44,36,31,1004,0,WSW,13,
6/3/2019,0.111111111111111,34.4,32,Partly cloudy,42,37,31,1003,0,SSW,12,
6/4/2019,0.055555555555556,38,27,Partly cloudy,34,40,34,1002,0,ENE,17,
6/5/2019,0,38.2,2,Sunny,34,40,35,1003,0,S,16,
6/6/2019,0.166666666666667,36.7,0,Sunny,42,39,34,1004,0,WSW,13,
6/7/2019,0.277777777777778,36.4,0,Sunny,46,38,34,1004,0,SW,11,
6/8/2019,0.277777777777778,36.4,0,Sunny,41,39,35,1004,0,WSW,10,
6/9/2019,0.055555555555556,35.3,0,Sunny,49,37,35,1002,0,WNW,9,
6/10/2019,0.444444444444444,35.2,6,Sunny,49,38,33,999,0,W,11,
6/11/2019,0.333333333333333,37.2,8,Sunny,40,41,34,999,0,SSW,12,
6/12/2019,0.055555555555556,39.7,0,Sunny,39,42,35,998,0,ENE,14,
6/13/2019,0.277777777777778,38.9,0,Sunny,36,40,35,998,0,SSW,13,
6/14/2019,0.444444444444444,36.8,0,Sunny,46,38,34,998,0,WNW,14,
6/15/2019,0.277777777777778,36.5,0,Sunny,51,38,32,998,0,SSW,12,
6/16/2019,0.277777777777778,36.6,0,Sunny,41,41,33,998,0,S,13,
6/17/2019,0.166666666666667,35.7,0,Sunny,48,39,33,999,0,SW,14,
6/18/2019,0.055555555555556,35.3,0,Sunny,58,37,33,998,0,WSW,13,
6/19/2019,0.055555555555556,34.9,0,Sunny,58,38,32,996,0,WSW,15,
6/20/2019,0.111111111111111,37.1,0,Sunny,60,38,32,997,0,ESE,19,
6/21/2019,0,36.1,2,Sunny,65,37,31,999,0.2,S,15,
6/22/2019,0.222222222222222,38.1,0,Sunny,53,38,32,1000,0,S,13,
6/23/2019,0.333333333333333,38.4,10,Partly cloudy,48,38,34,1000,0,SW,14,
6/24/2019,0.055555555555556,37.2,9,Sunny,51,38,32,1000,0,WNW,14,
6/25/2019,0.277777777777778,36.9,1,Sunny,47,41,32,1000,0,ESE,11,
6/26/2019,0.222222222222222,37.9,0,Sunny,54,39,33,1001,0,SSE,16,
6/27/2019,0.277777777777778,37.9,2,Sunny,52,38,33,999,0,SSE,16,
6/28/2019,0.111111111111111,38.6,2,Sunny,49,38,33,997,0,SW,13,
6/29/2019,0.277777777777778,38.3,0,Sunny,42,40,34,996,0,SW,12,
6/30/2019,0.277777777777778,36.6,0,Sunny,44,39,33,996,0,WSW,16,
7/1/2019,0.111111111111111,35.8,0,Sunny,53,38,32,996,0,WSW,18,
7/2/2019,0.111111111111111,35.9,0,Sunny,57,38,32,997,0,SW,16,
7/3/2019,0.111111111111111,37.5,1,Sunny,53,39,32,998,0,SSW,16,
7/4/2019,0.222222222222222,37.8,2,Sunny,55,39,32,997,0,WSW,15,
7/5/2019,0,37.1,5,Sunny,54,38,33,995,0,SSW,11,
7/6/2019,0.444444444444444,35.2,11,Sunny,66,38,32,993,0,WSW,13,
7/7/2019,0.166666666666667,36.4,15,Partly cloudy,62,38,31,994,0,SW,12,
7/8/2019,0.111111111111111,36.1,7,Partly cloudy,57,38,31,995,0,WSW,12,
7/9/2019,0.166666666666667,35.8,9,Partly cloudy,62,37,31,994,0,WSW,14,
7/10/2019,0.055555555555556,34.8,0,Sunny,57,37,32,994,0,W,19,
7/11/2019,0.111111111111111,36.5,0,Sunny,48,37,31,996,0,WSW,14,
7/12/2019,0,35.7,0,Sunny,51,37,31,996,0,WSW,13,
7/13/2019,0.222222222222222,37.1,4,Sunny,57,39,32,997,0,SW,14,
7/14/2019,0.222222222222222,36.2,3,Sunny,57,38,33,997,0,WSW,16,
7/15/2019,0.055555555555556,34.8,1,Sunny,63,37,32,996,0,WSW,21,
7/16/2019,0,35.1,5,Sunny,62,37,31,995,0,SW,19,
7/17/2019,0,35.9,13,Sunny,56,38,31,996,0,WSW,11,
7/18/2019,0.111111111111111,35.6,5,Sunny,66,37,32,997,0,W,11,
7/19/2019,0.055555555555556,37.1,3,Sunny,63,38,32,997,0,WSW,14,
7/20/2019,0.055555555555556,37.6,5,Sunny,61,38,32,998,0,ESE,17,
7/21/2019,0.388888888888889,37.1,4,Sunny,57,38,32,998,0,S,16,
7/22/2019,0.277777777777778,36.9,15,Thundery outbreaks possible,61,38,32,997,0,S,16,
7/23/2019,0.277777777777778,37.2,12,Sunny,58,38,32,997,0,SSE,20,
7/24/2019,0.055555555555556,36.8,16,Sunny,58,38,32,998,0,SSE,18,
7/25/2019,0.055555555555556,36.1,8,Sunny,58,37,33,998,0,SW,18,
7/26/2019,0.222222222222222,36.7,5,Sunny,57,37,33,997,0,SW,16,
7/27/2019,0.277777777777778,37.8,8,Sunny,53,39,32,995,0,SW,16,
7/28/2019,0.111111111111111,38.8,3,Sunny,50,40,33,997,0,SSE,18,
7/29/2019,0.222222222222222,39.3,2,Sunny,50,39,35,998,0,SSW,16,
7/30/2019,0.333333333333333,38.4,7,Sunny,53,39,34,997,0,SSE,16,
7/31/2019,0.111111111111111,38.9,29,Partly cloudy,50,39,34,997,0,S,16,
